"","region","date","cases"
"4359","Norway",20-02-14,0
"4360","Oman",20-02-14,0
"4361","Pakistan",20-02-14,0
"4362","Panama",20-02-14,0
"4363","Papua New Guinea",20-02-14,0
"4364","Paraguay",20-02-14,0
"4365","Peru",20-02-14,0
"4366","Philippines",20-02-14,3
"4367","Poland",20-02-14,0
"4368","Portugal",20-02-14,0
"4369","Qatar",20-02-14,0
"4370","Romania",20-02-14,0
"4371","Russia",20-02-14,2
"4372","Rwanda",20-02-14,0
"4373","Saint Kitts and Nevis",20-02-14,0
"4374","Saint Lucia",20-02-14,0
"4375","Saint Vincent and the Grenadines",20-02-14,0
"4376","San Marino",20-02-14,0
"4377","Sao Tome and Principe",20-02-14,0
"4378","Saudi Arabia",20-02-14,0
"4379","Senegal",20-02-14,0
"4380","Serbia",20-02-14,0
"4381","Seychelles",20-02-14,0
"4382","Sierra Leone",20-02-14,0
"4383","Singapore",20-02-14,67
"4384","Slovakia",20-02-14,0
"4385","Slovenia",20-02-14,0
"4386","Somalia",20-02-14,0
"4387","South Africa",20-02-14,0
"4388","South Sudan",20-02-14,0
"4389","Spain",20-02-14,2
"4390","Sri Lanka",20-02-14,1
"4391","Sudan",20-02-14,0
"4392","Suriname",20-02-14,0
"4393","Sweden",20-02-14,1
"4394","Switzerland",20-02-14,0
"4395","Syria",20-02-14,0
"4396","Taiwan",20-02-14,18
"4397","Tanzania",20-02-14,0
"4398","Thailand",20-02-14,33
"4399","Timor-Leste",20-02-14,0
"4400","Togo",20-02-14,0
"4401","Trinidad and Tobago",20-02-14,0
"4402","Tunisia",20-02-14,0
"4403","Turkey",20-02-14,0
"4404","Uganda",20-02-14,0
"4405","Ukraine",20-02-14,0
"4406","United Arab Emirates",20-02-14,8
"4407","United Kingdom",20-02-14,9
"4408","Uruguay",20-02-14,0
"4409","USA",20-02-14,13
"4410","Uzbekistan",20-02-14,0
"4411","Venezuela",20-02-14,0
"4412","Vietnam",20-02-14,16
"4413","West Bank and Gaza",20-02-14,0
"4414","Western Sahara",20-02-14,0
"4415","Zambia",20-02-14,0
"4416","Zimbabwe",20-02-14,0
"4417","Afghanistan",20-02-15,0
"4418","Albania",20-02-15,0
"4419","Algeria",20-02-15,0
"4420","Andorra",20-02-15,0
"4421","Angola",20-02-15,0
"4422","Antigua and Barbuda",20-02-15,0
"4423","Argentina",20-02-15,0
"4424","Armenia",20-02-15,0
"4425","Australia",20-02-15,15
"4426","Austria",20-02-15,0
"4427","Azerbaijan",20-02-15,0
"4428","Bahamas",20-02-15,0
"4429","Bahrain",20-02-15,0
"4430","Bangladesh",20-02-15,0
"4431","Barbados",20-02-15,0
"4432","Belarus",20-02-15,0
"4433","Belgium",20-02-15,1
"4434","Belize",20-02-15,0
"4435","Benin",20-02-15,0
"4436","Bhutan",20-02-15,0
"4437","Bolivia",20-02-15,0
"4438","Bosnia and Herzegovina",20-02-15,0
"4439","Botswana",20-02-15,0
"4440","Brazil",20-02-15,0
"4441","Brunei",20-02-15,0
"4442","Bulgaria",20-02-15,0
"4443","Burkina Faso",20-02-15,0
"4444","Burma",20-02-15,0
"4445","Burundi",20-02-15,0
"4446","Cabo Verde",20-02-15,0
"4447","Cambodia",20-02-15,1
"4448","Cameroon",20-02-15,0
"4449","Canada",20-02-15,7
"4450","Central African Republic",20-02-15,0
"4451","Chad",20-02-15,0
"4452","Chile",20-02-15,0
"4453","China",20-02-15,68413
"4454","Colombia",20-02-15,0
"4455","Congo (Brazzaville)",20-02-15,0
"4456","Congo (Kinshasa)",20-02-15,0
"4457","Costa Rica",20-02-15,0
"4458","Cote d'Ivoire",20-02-15,0
"4459","Croatia",20-02-15,0
"4460","Cuba",20-02-15,0
"4461","Cyprus",20-02-15,0
"4462","Czechia",20-02-15,0
"4463","Denmark",20-02-15,0
"4464","Diamond Princess",20-02-15,285
"4465","Djibouti",20-02-15,0
"4466","Dominica",20-02-15,0
"4467","Dominican Republic",20-02-15,0
"4468","Ecuador",20-02-15,0
"4469","Egypt",20-02-15,1
"4470","El Salvador",20-02-15,0
"4471","Equatorial Guinea",20-02-15,0
"4472","Eritrea",20-02-15,0
"4473","Estonia",20-02-15,0
"4474","Eswatini",20-02-15,0
"4475","Ethiopia",20-02-15,0
"4476","Fiji",20-02-15,0
"4477","Finland",20-02-15,1
"4478","France",20-02-15,12
"4479","Gabon",20-02-15,0
"4480","Gambia",20-02-15,0
"4481","Georgia",20-02-15,0
"4482","Germany",20-02-15,16
"4483","Ghana",20-02-15,0
"4484","Greece",20-02-15,0
"4485","Grenada",20-02-15,0
"4486","Guatemala",20-02-15,0
"4487","Guinea",20-02-15,0
"4488","Guinea-Bissau",20-02-15,0
"4489","Guyana",20-02-15,0
"4490","Haiti",20-02-15,0
"4491","Holy See",20-02-15,0
"4492","Honduras",20-02-15,0
"4493","Hungary",20-02-15,0
"4494","Iceland",20-02-15,0
"4495","India",20-02-15,3
"4496","Indonesia",20-02-15,0
"4497","Iran",20-02-15,0
"4498","Iraq",20-02-15,0
"4499","Ireland",20-02-15,0
"4500","Israel",20-02-15,0
"4501","Italy",20-02-15,3
"4502","Jamaica",20-02-15,0
"4503","Japan",20-02-15,43
"4504","Jordan",20-02-15,0
"4505","Kazakhstan",20-02-15,0
"4506","Kenya",20-02-15,0
"4507","Korea, South",20-02-15,28
"4508","Kosovo",20-02-15,0
"4509","Kuwait",20-02-15,0
"4510","Kyrgyzstan",20-02-15,0
"4511","Laos",20-02-15,0
"4512","Latvia",20-02-15,0
"4513","Lebanon",20-02-15,0
"4514","Liberia",20-02-15,0
"4515","Libya",20-02-15,0
"4516","Liechtenstein",20-02-15,0
"4517","Lithuania",20-02-15,0
"4518","Luxembourg",20-02-15,0
"4519","Madagascar",20-02-15,0
"4520","Malawi",20-02-15,0
"4521","Malaysia",20-02-15,22
"4522","Maldives",20-02-15,0
"4523","Mali",20-02-15,0
"4524","Malta",20-02-15,0
"4525","Mauritania",20-02-15,0
"4526","Mauritius",20-02-15,0
"4527","Mexico",20-02-15,0
"4528","Moldova",20-02-15,0
"4529","Monaco",20-02-15,0
"4530","Mongolia",20-02-15,0
"4531","Montenegro",20-02-15,0
"4532","Morocco",20-02-15,0
"4533","Mozambique",20-02-15,0
"4534","MS Zaandam",20-02-15,0
"4535","Namibia",20-02-15,0
"4536","Nepal",20-02-15,1
"4537","Netherlands",20-02-15,0
"4538","New Zealand",20-02-15,0
"4539","Nicaragua",20-02-15,0
"4540","Niger",20-02-15,0
"4541","Nigeria",20-02-15,0
"4542","North Macedonia",20-02-15,0
"4543","Norway",20-02-15,0
"4544","Oman",20-02-15,0
"4545","Pakistan",20-02-15,0
"4546","Panama",20-02-15,0
"4547","Papua New Guinea",20-02-15,0
"4548","Paraguay",20-02-15,0
"4549","Peru",20-02-15,0
"4550","Philippines",20-02-15,3
"4551","Poland",20-02-15,0
"4552","Portugal",20-02-15,0
"4553","Qatar",20-02-15,0
"4554","Romania",20-02-15,0
"4555","Russia",20-02-15,2
"4556","Rwanda",20-02-15,0
"4557","Saint Kitts and Nevis",20-02-15,0
"4558","Saint Lucia",20-02-15,0
"4559","Saint Vincent and the Grenadines",20-02-15,0
"4560","San Marino",20-02-15,0
"4561","Sao Tome and Principe",20-02-15,0
"4562","Saudi Arabia",20-02-15,0
"4563","Senegal",20-02-15,0
"4564","Serbia",20-02-15,0
"4565","Seychelles",20-02-15,0
"4566","Sierra Leone",20-02-15,0
"4567","Singapore",20-02-15,72
"4568","Slovakia",20-02-15,0
"4569","Slovenia",20-02-15,0
"4570","Somalia",20-02-15,0
"4571","South Africa",20-02-15,0
"4572","South Sudan",20-02-15,0
"4573","Spain",20-02-15,2
"4574","Sri Lanka",20-02-15,1
"4575","Sudan",20-02-15,0
"4576","Suriname",20-02-15,0
"4577","Sweden",20-02-15,1
"4578","Switzerland",20-02-15,0
"4579","Syria",20-02-15,0
"4580","Taiwan",20-02-15,18
"4581","Tanzania",20-02-15,0
"4582","Thailand",20-02-15,33
"4583","Timor-Leste",20-02-15,0
"4584","Togo",20-02-15,0
"4585","Trinidad and Tobago",20-02-15,0
"4586","Tunisia",20-02-15,0
"4587","Turkey",20-02-15,0
"4588","Uganda",20-02-15,0
"4589","Ukraine",20-02-15,0
"4590","United Arab Emirates",20-02-15,8
"4591","United Kingdom",20-02-15,9
"4592","Uruguay",20-02-15,0
"4593","USA",20-02-15,13
"4594","Uzbekistan",20-02-15,0
"4595","Venezuela",20-02-15,0
"4596","Vietnam",20-02-15,16
"4597","West Bank and Gaza",20-02-15,0
"4598","Western Sahara",20-02-15,0
"4599","Zambia",20-02-15,0
"4600","Zimbabwe",20-02-15,0
"4601","Afghanistan",20-02-16,0
"4602","Albania",20-02-16,0
"4603","Algeria",20-02-16,0
"4604","Andorra",20-02-16,0
"4605","Angola",20-02-16,0
"4606","Antigua and Barbuda",20-02-16,0
"4607","Argentina",20-02-16,0
"4608","Armenia",20-02-16,0
"4609","Australia",20-02-16,15
"4610","Austria",20-02-16,0
"4611","Azerbaijan",20-02-16,0
"4612","Bahamas",20-02-16,0
"4613","Bahrain",20-02-16,0
"4614","Bangladesh",20-02-16,0
"4615","Barbados",20-02-16,0
"4616","Belarus",20-02-16,0
"4617","Belgium",20-02-16,1
"4618","Belize",20-02-16,0
"4619","Benin",20-02-16,0
"4620","Bhutan",20-02-16,0
"4621","Bolivia",20-02-16,0
"4622","Bosnia and Herzegovina",20-02-16,0
"4623","Botswana",20-02-16,0
"4624","Brazil",20-02-16,0
"4625","Brunei",20-02-16,0
"4626","Bulgaria",20-02-16,0
"4627","Burkina Faso",20-02-16,0
"4628","Burma",20-02-16,0
"4629","Burundi",20-02-16,0
"4630","Cabo Verde",20-02-16,0
"4631","Cambodia",20-02-16,1
"4632","Cameroon",20-02-16,0
"4633","Canada",20-02-16,7
"4634","Central African Republic",20-02-16,0
"4635","Chad",20-02-16,0
"4636","Chile",20-02-16,0
"4637","China",20-02-16,70513
"4638","Colombia",20-02-16,0
"4639","Congo (Brazzaville)",20-02-16,0
"4640","Congo (Kinshasa)",20-02-16,0
"4641","Costa Rica",20-02-16,0
"4642","Cote d'Ivoire",20-02-16,0
"4643","Croatia",20-02-16,0
"4644","Cuba",20-02-16,0
"4645","Cyprus",20-02-16,0
"4646","Czechia",20-02-16,0
"4647","Denmark",20-02-16,0
"4648","Diamond Princess",20-02-16,355
"4649","Djibouti",20-02-16,0
"4650","Dominica",20-02-16,0
"4651","Dominican Republic",20-02-16,0
"4652","Ecuador",20-02-16,0
"4653","Egypt",20-02-16,1
"4654","El Salvador",20-02-16,0
"4655","Equatorial Guinea",20-02-16,0
"4656","Eritrea",20-02-16,0
"4657","Estonia",20-02-16,0
"4658","Eswatini",20-02-16,0
"4659","Ethiopia",20-02-16,0
"4660","Fiji",20-02-16,0
"4661","Finland",20-02-16,1
"4662","France",20-02-16,12
"4663","Gabon",20-02-16,0
"4664","Gambia",20-02-16,0
"4665","Georgia",20-02-16,0
"4666","Germany",20-02-16,16
"4667","Ghana",20-02-16,0
"4668","Greece",20-02-16,0
"4669","Grenada",20-02-16,0
"4670","Guatemala",20-02-16,0
"4671","Guinea",20-02-16,0
"4672","Guinea-Bissau",20-02-16,0
"4673","Guyana",20-02-16,0
"4674","Haiti",20-02-16,0
"4675","Holy See",20-02-16,0
"4676","Honduras",20-02-16,0
"4677","Hungary",20-02-16,0
"4678","Iceland",20-02-16,0
"4679","India",20-02-16,3
"4680","Indonesia",20-02-16,0
"4681","Iran",20-02-16,0
"4682","Iraq",20-02-16,0
"4683","Ireland",20-02-16,0
"4684","Israel",20-02-16,0
"4685","Italy",20-02-16,3
"4686","Jamaica",20-02-16,0
"4687","Japan",20-02-16,59
"4688","Jordan",20-02-16,0
"4689","Kazakhstan",20-02-16,0
"4690","Kenya",20-02-16,0
"4691","Korea, South",20-02-16,29
"4692","Kosovo",20-02-16,0
"4693","Kuwait",20-02-16,0
"4694","Kyrgyzstan",20-02-16,0
"4695","Laos",20-02-16,0
"4696","Latvia",20-02-16,0
"4697","Lebanon",20-02-16,0
"4698","Liberia",20-02-16,0
"4699","Libya",20-02-16,0
"4700","Liechtenstein",20-02-16,0
"4701","Lithuania",20-02-16,0
"4702","Luxembourg",20-02-16,0
"4703","Madagascar",20-02-16,0
"4704","Malawi",20-02-16,0
"4705","Malaysia",20-02-16,22
"4706","Maldives",20-02-16,0
"4707","Mali",20-02-16,0
"4708","Malta",20-02-16,0
"4709","Mauritania",20-02-16,0
"4710","Mauritius",20-02-16,0
"4711","Mexico",20-02-16,0
"4712","Moldova",20-02-16,0
"4713","Monaco",20-02-16,0
"4714","Mongolia",20-02-16,0
"4715","Montenegro",20-02-16,0
"4716","Morocco",20-02-16,0
"4717","Mozambique",20-02-16,0
"4718","MS Zaandam",20-02-16,0
"4719","Namibia",20-02-16,0
"4720","Nepal",20-02-16,1
"4721","Netherlands",20-02-16,0
"4722","New Zealand",20-02-16,0
"4723","Nicaragua",20-02-16,0
"4724","Niger",20-02-16,0
"4725","Nigeria",20-02-16,0
"4726","North Macedonia",20-02-16,0
"4727","Norway",20-02-16,0
"4728","Oman",20-02-16,0
"4729","Pakistan",20-02-16,0
"4730","Panama",20-02-16,0
"4731","Papua New Guinea",20-02-16,0
"4732","Paraguay",20-02-16,0
"4733","Peru",20-02-16,0
"4734","Philippines",20-02-16,3
"4735","Poland",20-02-16,0
"4736","Portugal",20-02-16,0
"4737","Qatar",20-02-16,0
"4738","Romania",20-02-16,0
"4739","Russia",20-02-16,2
"4740","Rwanda",20-02-16,0
"4741","Saint Kitts and Nevis",20-02-16,0
"4742","Saint Lucia",20-02-16,0
"4743","Saint Vincent and the Grenadines",20-02-16,0
"4744","San Marino",20-02-16,0
"4745","Sao Tome and Principe",20-02-16,0
"4746","Saudi Arabia",20-02-16,0
"4747","Senegal",20-02-16,0
"4748","Serbia",20-02-16,0
"4749","Seychelles",20-02-16,0
"4750","Sierra Leone",20-02-16,0
"4751","Singapore",20-02-16,75
"4752","Slovakia",20-02-16,0
"4753","Slovenia",20-02-16,0
"4754","Somalia",20-02-16,0
"4755","South Africa",20-02-16,0
"4756","South Sudan",20-02-16,0
"4757","Spain",20-02-16,2
"4758","Sri Lanka",20-02-16,1
"4759","Sudan",20-02-16,0
"4760","Suriname",20-02-16,0
"4761","Sweden",20-02-16,1
"4762","Switzerland",20-02-16,0
"4763","Syria",20-02-16,0
"4764","Taiwan",20-02-16,20
"4765","Tanzania",20-02-16,0
"4766","Thailand",20-02-16,34
"4767","Timor-Leste",20-02-16,0
"4768","Togo",20-02-16,0
"4769","Trinidad and Tobago",20-02-16,0
"4770","Tunisia",20-02-16,0
"4771","Turkey",20-02-16,0
"4772","Uganda",20-02-16,0
"4773","Ukraine",20-02-16,0
"4774","United Arab Emirates",20-02-16,9
"4775","United Kingdom",20-02-16,9
"4776","Uruguay",20-02-16,0
"4777","USA",20-02-16,13
"4778","Uzbekistan",20-02-16,0
"4779","Venezuela",20-02-16,0
"4780","Vietnam",20-02-16,16
"4781","West Bank and Gaza",20-02-16,0
"4782","Western Sahara",20-02-16,0
"4783","Zambia",20-02-16,0
"4784","Zimbabwe",20-02-16,0
"4785","Afghanistan",20-02-17,0
"4786","Albania",20-02-17,0
"4787","Algeria",20-02-17,0
"4788","Andorra",20-02-17,0
"4789","Angola",20-02-17,0
"4790","Antigua and Barbuda",20-02-17,0
"4791","Argentina",20-02-17,0
"4792","Armenia",20-02-17,0
"4793","Australia",20-02-17,15
"4794","Austria",20-02-17,0
"4795","Azerbaijan",20-02-17,0
"4796","Bahamas",20-02-17,0
"4797","Bahrain",20-02-17,0
"4798","Bangladesh",20-02-17,0
"4799","Barbados",20-02-17,0
"4800","Belarus",20-02-17,0
"4801","Belgium",20-02-17,1
"4802","Belize",20-02-17,0
"4803","Benin",20-02-17,0
"4804","Bhutan",20-02-17,0
"4805","Bolivia",20-02-17,0
"4806","Bosnia and Herzegovina",20-02-17,0
"4807","Botswana",20-02-17,0
"4808","Brazil",20-02-17,0
"4809","Brunei",20-02-17,0
"4810","Bulgaria",20-02-17,0
"4811","Burkina Faso",20-02-17,0
"4812","Burma",20-02-17,0
"4813","Burundi",20-02-17,0
"4814","Cabo Verde",20-02-17,0
"4815","Cambodia",20-02-17,1
"4816","Cameroon",20-02-17,0
"4817","Canada",20-02-17,8
"4818","Central African Republic",20-02-17,0
"4819","Chad",20-02-17,0
"4820","Chile",20-02-17,0
"4821","China",20-02-17,72434
"4822","Colombia",20-02-17,0
"4823","Congo (Brazzaville)",20-02-17,0
"4824","Congo (Kinshasa)",20-02-17,0
"4825","Costa Rica",20-02-17,0
"4826","Cote d'Ivoire",20-02-17,0
"4827","Croatia",20-02-17,0
"4828","Cuba",20-02-17,0
"4829","Cyprus",20-02-17,0
"4830","Czechia",20-02-17,0
"4831","Denmark",20-02-17,0
"4832","Diamond Princess",20-02-17,454
"4833","Djibouti",20-02-17,0
"4834","Dominica",20-02-17,0
"4835","Dominican Republic",20-02-17,0
"4836","Ecuador",20-02-17,0
"4837","Egypt",20-02-17,1
"4838","El Salvador",20-02-17,0
"4839","Equatorial Guinea",20-02-17,0
"4840","Eritrea",20-02-17,0
"4841","Estonia",20-02-17,0
"4842","Eswatini",20-02-17,0
"4843","Ethiopia",20-02-17,0
"4844","Fiji",20-02-17,0
"4845","Finland",20-02-17,1
"4846","France",20-02-17,12
"4847","Gabon",20-02-17,0
"4848","Gambia",20-02-17,0
"4849","Georgia",20-02-17,0
"4850","Germany",20-02-17,16
"4851","Ghana",20-02-17,0
"4852","Greece",20-02-17,0
"4853","Grenada",20-02-17,0
"4854","Guatemala",20-02-17,0
"4855","Guinea",20-02-17,0
"4856","Guinea-Bissau",20-02-17,0
"4857","Guyana",20-02-17,0
"4858","Haiti",20-02-17,0
"4859","Holy See",20-02-17,0
"4860","Honduras",20-02-17,0
"4861","Hungary",20-02-17,0
"4862","Iceland",20-02-17,0
"4863","India",20-02-17,3
"4864","Indonesia",20-02-17,0
"4865","Iran",20-02-17,0
"4866","Iraq",20-02-17,0
"4867","Ireland",20-02-17,0
"4868","Israel",20-02-17,0
"4869","Italy",20-02-17,3
"4870","Jamaica",20-02-17,0
"4871","Japan",20-02-17,66
"4872","Jordan",20-02-17,0
"4873","Kazakhstan",20-02-17,0
"4874","Kenya",20-02-17,0
"4875","Korea, South",20-02-17,30
"4876","Kosovo",20-02-17,0
"4877","Kuwait",20-02-17,0
"4878","Kyrgyzstan",20-02-17,0
"4879","Laos",20-02-17,0
"4880","Latvia",20-02-17,0
"4881","Lebanon",20-02-17,0
"4882","Liberia",20-02-17,0
"4883","Libya",20-02-17,0
"4884","Liechtenstein",20-02-17,0
"4885","Lithuania",20-02-17,0
"4886","Luxembourg",20-02-17,0
"4887","Madagascar",20-02-17,0
"4888","Malawi",20-02-17,0
"4889","Malaysia",20-02-17,22
"4890","Maldives",20-02-17,0
"4891","Mali",20-02-17,0
"4892","Malta",20-02-17,0
"4893","Mauritania",20-02-17,0
"4894","Mauritius",20-02-17,0
"4895","Mexico",20-02-17,0
"4896","Moldova",20-02-17,0
"4897","Monaco",20-02-17,0
"4898","Mongolia",20-02-17,0
"4899","Montenegro",20-02-17,0
"4900","Morocco",20-02-17,0
"4901","Mozambique",20-02-17,0
"4902","MS Zaandam",20-02-17,0
"4903","Namibia",20-02-17,0
"4904","Nepal",20-02-17,1
"4905","Netherlands",20-02-17,0
"4906","New Zealand",20-02-17,0
"4907","Nicaragua",20-02-17,0
"4908","Niger",20-02-17,0
"4909","Nigeria",20-02-17,0
"4910","North Macedonia",20-02-17,0
"4911","Norway",20-02-17,0
"4912","Oman",20-02-17,0
"4913","Pakistan",20-02-17,0
"4914","Panama",20-02-17,0
"4915","Papua New Guinea",20-02-17,0
"4916","Paraguay",20-02-17,0
"4917","Peru",20-02-17,0
"4918","Philippines",20-02-17,3
"4919","Poland",20-02-17,0
"4920","Portugal",20-02-17,0
"4921","Qatar",20-02-17,0
"4922","Romania",20-02-17,0
"4923","Russia",20-02-17,2
"4924","Rwanda",20-02-17,0
"4925","Saint Kitts and Nevis",20-02-17,0
"4926","Saint Lucia",20-02-17,0
"4927","Saint Vincent and the Grenadines",20-02-17,0
"4928","San Marino",20-02-17,0
"4929","Sao Tome and Principe",20-02-17,0
"4930","Saudi Arabia",20-02-17,0
"4931","Senegal",20-02-17,0
"4932","Serbia",20-02-17,0
"4933","Seychelles",20-02-17,0
"4934","Sierra Leone",20-02-17,0
"4935","Singapore",20-02-17,77
"4936","Slovakia",20-02-17,0
"4937","Slovenia",20-02-17,0
"4938","Somalia",20-02-17,0
"4939","South Africa",20-02-17,0
"4940","South Sudan",20-02-17,0
"4941","Spain",20-02-17,2
"4942","Sri Lanka",20-02-17,1
"4943","Sudan",20-02-17,0
"4944","Suriname",20-02-17,0
"4945","Sweden",20-02-17,1
"4946","Switzerland",20-02-17,0
"4947","Syria",20-02-17,0
"4948","Taiwan",20-02-17,22
"4949","Tanzania",20-02-17,0
"4950","Thailand",20-02-17,35
"4951","Timor-Leste",20-02-17,0
"4952","Togo",20-02-17,0
"4953","Trinidad and Tobago",20-02-17,0
"4954","Tunisia",20-02-17,0
"4955","Turkey",20-02-17,0
"4956","Uganda",20-02-17,0
"4957","Ukraine",20-02-17,0
"4958","United Arab Emirates",20-02-17,9
"4959","United Kingdom",20-02-17,9
"4960","Uruguay",20-02-17,0
"4961","USA",20-02-17,13
"4962","Uzbekistan",20-02-17,0
"4963","Venezuela",20-02-17,0
"4964","Vietnam",20-02-17,16
"4965","West Bank and Gaza",20-02-17,0
"4966","Western Sahara",20-02-17,0
"4967","Zambia",20-02-17,0
"4968","Zimbabwe",20-02-17,0
"4969","Afghanistan",20-02-18,0
"4970","Albania",20-02-18,0
"4971","Algeria",20-02-18,0
"4972","Andorra",20-02-18,0
"4973","Angola",20-02-18,0
"4974","Antigua and Barbuda",20-02-18,0
"4975","Argentina",20-02-18,0
"4976","Armenia",20-02-18,0
"4977","Australia",20-02-18,15
"4978","Austria",20-02-18,0
"4979","Azerbaijan",20-02-18,0
"4980","Bahamas",20-02-18,0
"4981","Bahrain",20-02-18,0
"4982","Bangladesh",20-02-18,0
"4983","Barbados",20-02-18,0
"4984","Belarus",20-02-18,0
"4985","Belgium",20-02-18,1
"4986","Belize",20-02-18,0
"4987","Benin",20-02-18,0
"4988","Bhutan",20-02-18,0
"4989","Bolivia",20-02-18,0
"4990","Bosnia and Herzegovina",20-02-18,0
"4991","Botswana",20-02-18,0
"4992","Brazil",20-02-18,0
"4993","Brunei",20-02-18,0
"4994","Bulgaria",20-02-18,0
"4995","Burkina Faso",20-02-18,0
"4996","Burma",20-02-18,0
"4997","Burundi",20-02-18,0
"4998","Cabo Verde",20-02-18,0
"4999","Cambodia",20-02-18,1
"5000","Cameroon",20-02-18,0
"5001","Canada",20-02-18,8
"5002","Central African Republic",20-02-18,0
"5003","Chad",20-02-18,0
"5004","Chile",20-02-18,0
"5005","China",20-02-18,74211
"5006","Colombia",20-02-18,0
"5007","Congo (Brazzaville)",20-02-18,0
"5008","Congo (Kinshasa)",20-02-18,0
"5009","Costa Rica",20-02-18,0
"5010","Cote d'Ivoire",20-02-18,0
"5011","Croatia",20-02-18,0
"5012","Cuba",20-02-18,0
"5013","Cyprus",20-02-18,0
"5014","Czechia",20-02-18,0
"5015","Denmark",20-02-18,0
"5016","Diamond Princess",20-02-18,542
"5017","Djibouti",20-02-18,0
"5018","Dominica",20-02-18,0
"5019","Dominican Republic",20-02-18,0
"5020","Ecuador",20-02-18,0
"5021","Egypt",20-02-18,1
"5022","El Salvador",20-02-18,0
"5023","Equatorial Guinea",20-02-18,0
"5024","Eritrea",20-02-18,0
"5025","Estonia",20-02-18,0
"5026","Eswatini",20-02-18,0
"5027","Ethiopia",20-02-18,0
"5028","Fiji",20-02-18,0
"5029","Finland",20-02-18,1
"5030","France",20-02-18,12
"5031","Gabon",20-02-18,0
"5032","Gambia",20-02-18,0
"5033","Georgia",20-02-18,0
"5034","Germany",20-02-18,16
"5035","Ghana",20-02-18,0
"5036","Greece",20-02-18,0
"5037","Grenada",20-02-18,0
"5038","Guatemala",20-02-18,0
"5039","Guinea",20-02-18,0
"5040","Guinea-Bissau",20-02-18,0
"5041","Guyana",20-02-18,0
"5042","Haiti",20-02-18,0
"5043","Holy See",20-02-18,0
"5044","Honduras",20-02-18,0
"5045","Hungary",20-02-18,0
"5046","Iceland",20-02-18,0
"5047","India",20-02-18,3
"5048","Indonesia",20-02-18,0
"5049","Iran",20-02-18,0
"5050","Iraq",20-02-18,0
"5051","Ireland",20-02-18,0
"5052","Israel",20-02-18,0
"5053","Italy",20-02-18,3
"5054","Jamaica",20-02-18,0
"5055","Japan",20-02-18,74
"5056","Jordan",20-02-18,0
"5057","Kazakhstan",20-02-18,0
"5058","Kenya",20-02-18,0
"5059","Korea, South",20-02-18,31
"5060","Kosovo",20-02-18,0
"5061","Kuwait",20-02-18,0
"5062","Kyrgyzstan",20-02-18,0
"5063","Laos",20-02-18,0
"5064","Latvia",20-02-18,0
"5065","Lebanon",20-02-18,0
"5066","Liberia",20-02-18,0
"5067","Libya",20-02-18,0
"5068","Liechtenstein",20-02-18,0
"5069","Lithuania",20-02-18,0
"5070","Luxembourg",20-02-18,0
"5071","Madagascar",20-02-18,0
"5072","Malawi",20-02-18,0
"5073","Malaysia",20-02-18,22
"5074","Maldives",20-02-18,0
"5075","Mali",20-02-18,0
"5076","Malta",20-02-18,0
"5077","Mauritania",20-02-18,0
"5078","Mauritius",20-02-18,0
"5079","Mexico",20-02-18,0
"5080","Moldova",20-02-18,0
"5081","Monaco",20-02-18,0
"5082","Mongolia",20-02-18,0
"5083","Montenegro",20-02-18,0
"5084","Morocco",20-02-18,0
"5085","Mozambique",20-02-18,0
"5086","MS Zaandam",20-02-18,0
"5087","Namibia",20-02-18,0
"5088","Nepal",20-02-18,1
"5089","Netherlands",20-02-18,0
"5090","New Zealand",20-02-18,0
"5091","Nicaragua",20-02-18,0
"5092","Niger",20-02-18,0
"5093","Nigeria",20-02-18,0
"5094","North Macedonia",20-02-18,0
"5095","Norway",20-02-18,0
"5096","Oman",20-02-18,0
"5097","Pakistan",20-02-18,0
"5098","Panama",20-02-18,0
"5099","Papua New Guinea",20-02-18,0
"5100","Paraguay",20-02-18,0
"5101","Peru",20-02-18,0
"5102","Philippines",20-02-18,3
"5103","Poland",20-02-18,0
"5104","Portugal",20-02-18,0
"5105","Qatar",20-02-18,0
"5106","Romania",20-02-18,0
"5107","Russia",20-02-18,2
"5108","Rwanda",20-02-18,0
"5109","Saint Kitts and Nevis",20-02-18,0
"5110","Saint Lucia",20-02-18,0
"5111","Saint Vincent and the Grenadines",20-02-18,0
"5112","San Marino",20-02-18,0
"5113","Sao Tome and Principe",20-02-18,0
"5114","Saudi Arabia",20-02-18,0
"5115","Senegal",20-02-18,0
"5116","Serbia",20-02-18,0
"5117","Seychelles",20-02-18,0
"5118","Sierra Leone",20-02-18,0
"5119","Singapore",20-02-18,81
"5120","Slovakia",20-02-18,0
"5121","Slovenia",20-02-18,0
"5122","Somalia",20-02-18,0
"5123","South Africa",20-02-18,0
"5124","South Sudan",20-02-18,0
"5125","Spain",20-02-18,2
"5126","Sri Lanka",20-02-18,1
"5127","Sudan",20-02-18,0
"5128","Suriname",20-02-18,0
"5129","Sweden",20-02-18,1
"5130","Switzerland",20-02-18,0
"5131","Syria",20-02-18,0
"5132","Taiwan",20-02-18,22
"5133","Tanzania",20-02-18,0
"5134","Thailand",20-02-18,35
"5135","Timor-Leste",20-02-18,0
"5136","Togo",20-02-18,0
"5137","Trinidad and Tobago",20-02-18,0
"5138","Tunisia",20-02-18,0
"5139","Turkey",20-02-18,0
